Outletid,OutletName,DistCode,DistributorName,MainChannelCode,MainChannelType,SM_Code,SM_Name,ASM_Code,ASM_Name,RSE_Code,RSE_Name,PSR_Code,PSR_Desc
"C011921","SHAW SWEETS","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011922","NEW BENARASI PAN SHOP","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011923","TARA MAA BHANDER","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011924","SUPRIYA STORES","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011925","MAA TARA CONSTRUCTION","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011927","MOM VARIETIES STORES","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011928","SOUTH INDIAN COFFEE HOUSE","C000293","LOKNATH ENTERPRISE","MC0016","MASS EATERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011929","KRISHNA SHAW (GRO) (50/2,GOALAPARA RD)","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011930","SANTI STORE","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011931","SRABANI STORES","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011932","BAKSHI OIL STORES","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011933","DEBASISH STORES","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011934","NAKULESWAR MISTANNA BHANDAR","C000293","LOKNATH ENTERPRISE","MC0020","SWEET/ CHAAT/ BAKERY","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011935","RARE EMPORIUM (STALL NO-20)","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011936","ESSENTIALS (119,B.C.RD)","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011937","MAA TARA BHANDAR","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011938","MANTONS KITCHEN","C000293","LOKNATH ENTERPRISE","MC0016","MASS EATERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011939","GAURANGA STORES","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011940","NOIBEDDYO","C000293","LOKNATH ENTERPRISE","MC0020","SWEET/ CHAAT/ BAKERY","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011941","LIFE LINE","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011942","SUKAMAL ROY","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011905","KALI MATA ENTERPRISE","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011906","JANAPRIYA STORES","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011907","MAHURI BROTHERS","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C030736","SREE KRISHNA MEDICAL HALL","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C030737","ZAIKE BAAZ","C000324","S.S.SUPPLIER","MC0019","QSR","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030738","KAMALA VANDER","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030739","SAYAN FOOD CENTER","C000324","S.S.SUPPLIER","MC0020","SWEET/ CHAAT/ BAKERY","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C030740","RAJASHREE STORES","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030741","APANJAN KALIGHAT","C000324","S.S.SUPPLIER","MC0019","QSR","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030742","RED AND GOLD MEDICAL STORES","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030743","PROTAP DELIGHTS(TASTE N BITE)","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030744","MONDAL STORES","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C030745","SANJIMANI CHEMIST DRUGGIST","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C030746","SOMA STORE","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030747","MAHATO STORE","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030748","RAMA STORE","C000324","S.S.SUPPLIER","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030749","DABOLINA STORE N.K","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030750","PANCHA PAN","C000324","S.S.SUPPLIER","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C030751","JOY MAA MANASHA STORE","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030752","RAJU DRY FOOD STORES","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C030753","SUBHAM ENTERPRISE","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C030754","SAYAN STORE","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030755","MILK CORNER","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030756","SAMOL STORE","C000324","S.S.SUPPLIER","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030757","TONIMA STORE","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C030758","MONOJIT STORE","C000324","S.S.SUPPLIER","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C054123","CHANDAN STORE","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C061439","POLLEY FOOD PRODUCT SHOP","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C061440","SUKANTA DEWAN","C000324","S.S.SUPPLIER","MC0005","WHOLESALE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C061441","PUJA STORES","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C061442","SREE MAA STORE","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C011908","SABITRI SARDAR","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011909","AHANA ENTERPRISE (18,DHALIPARA RD)","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011910","KRISH GOOD FOOD STORES","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011911","PAUL & CO.","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011912","CHOWDHURY MEDICAL STORES","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011913","GUPTA STORES","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011914","GUPTA STORE","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011915","MATHURA STORES","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011916","TANDOORI DARBAR","C000293","LOKNATH ENTERPRISE","MC0016","MASS EATERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011893","SIPRA TEA CENTRE","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011894","SUSHILA STORES","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011895","ANUKUL INFOTECH (ABHIJIT)","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011896","AVINANDAN","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011897","BABA LOKNATH STORES","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011898","NEW PUNJABI HOTEL","C000293","LOKNATH ENTERPRISE","MC0019","QSR","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011899","RAJDIA STORE","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011900","GHOSH PAPER HOUSE","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011901","PAUL STORES","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011902","SHANKAR VARIETY STORES","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011903","KALPATARU PAN SHOP","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C016420","GANESH SHAW (SHAH)  (C.C) (16.12)","C000293","LOKNATH ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0785","JEET MISTRY- CAW"
"C016435","SABITA STORES (GORAGACHA)","C000293","LOKNATH ENTERPRISE","MC0019","QSR","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0785","JEET MISTRY- CAW"
"C053249","AMIT TEA STALL","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0826","AMIT KUMAR PRASAD"
"C052833","SHOW FOOD CENTRE","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0160","MINTU SAMANTA"
"C053255","AMANTRAN","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0160","MINTU SAMANTA"
"C053260","SRIJITA STORES","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0826","AMIT KUMAR PRASAD"
"C061443","A & Z ENTERPRISE","C000324","S.S.SUPPLIER","MC0020","SWEET/ CHAAT/ BAKERY","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C061444","CAKES AND FOODS","C000324","S.S.SUPPLIER","MC0020","SWEET/ CHAAT/ BAKERY","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C061445","ROB ENTERPRISE","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C061446","SWAPNER AAHAR","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0207","SARIF UL ISLAM"
"C061449","GUPTA SWEETS","C000324","S.S.SUPPLIER","MC0020","SWEET/ CHAAT/ BAKERY","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061450","MONDAL STORES","C000324","S.S.SUPPLIER","MC0016","MASS EATERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061451","RAJ CATERER","C000324","S.S.SUPPLIER","MC0005","WHOLESALE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061452","NEW STUDENTS CORNER","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061453","RAI BROTHERS","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061454","CHARU ENTERPRISE","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061455","S S CHOUHAN PAN","C000324","S.S.SUPPLIER","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061456","ADITYAS DEPARTMENTAL  STORE","C000324","S.S.SUPPLIER","MC0017","OPEN AISLE GROCERIES (OAG)","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061457","JANAKI STORES","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061458","SATYANARAYAN MISTANNA BHANDAR","C000324","S.S.SUPPLIER","MC0020","SWEET/ CHAAT/ BAKERY","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061459","BIPADTARINI CHEMISTS & DRUGGISTS","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061460","HALDER FAST FOOD","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061461","ADI GOPAL SWEETS","C000324","S.S.SUPPLIER","MC0020","SWEET/ CHAAT/ BAKERY","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0592","CHAYAN DEBNATH"
"C061482","MALAY DAS","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0075","SIDDIQUE SHEIKH "
"C061483","KALPANA STORE","C000324","S.S.SUPPLIER","MC0005","WHOLESALE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0075","SIDDIQUE SHEIKH "
"C061484","SUBHECCHA","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0075","SIDDIQUE SHEIKH "
"C061485","GANDESAWRI","C000324","S.S.SUPPLIER","MC0019","QSR","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0075","SIDDIQUE SHEIKH "
"C061486","SHIV PARVATI STORE","C000324","S.S.SUPPLIER","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0075","SIDDIQUE SHEIKH "
"C061487","KUNDU STORE","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0075","SIDDIQUE SHEIKH "
"C061488","MAA TARA VARIETIES","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0075","SIDDIQUE SHEIKH "
"C061489","SONA STORE","C000324","S.S.SUPPLIER","MC0001","CONVENIENCE","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0075","SIDDIQUE SHEIKH "
"C030186","POUSALI GANGULY","C000324","S.S.SUPPLIER","MC0018","PAAN PLUS","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0801","JYOTI PAUL- CAS"
"C030187","MAA KALI STORES","C000324","S.S.SUPPLIER","MC0015","GROCERIES","E0696","RAJIB BISWAS","E0666","RAJAT KANTI KARAR","E1071","AVIJIT DAS","PSR0801","JYOTI PAUL- CAS"
"C016344","MONDAL BROTHERS (F2-49A/132 KALITALA RD)","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0785","JEET MISTRY- CAW"
"C016357","MOURE VARIETY ST","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0785","JEET MISTRY- CAW"
"C016358","SANDHA SARKAR","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0785","JEET MISTRY- CAW"
"C016376","SREEMA BOSE","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0785","JEET MISTRY- CAW"
"C016381","A 2 Z GROCERY STORE","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0785","JEET MISTRY- CAW"
"C016394","TASTY KING CATERER","C000293","LOKNATH ENTERPRISE","MC0019","QSR","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0785","JEET MISTRY- CAW"
"C013962","KAJAL KIRAN (D4-59/NEW RABINDR","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0785","JEET MISTRY- CAW"
"C013963","RUPA GROCERY & VARIETY STORES","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0785","JEET MISTRY- CAW"
"C013964","CHOTKA PAN SHOP","C000293","LOKNATH ENTERPRISE","MC0018","PAAN PLUS","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0785","JEET MISTRY- CAW"
"C011988","MAA MANASHA MISTANNA BHANDER","C000293","LOKNATH ENTERPRISE","MC0020","SWEET/ CHAAT/ BAKERY","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011889","U.PUE","C000293","LOKNATH ENTERPRISE","MC0015","GROCERIES","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011890","BALAI CH.SETH","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
"C011891","MAITY BROTHERS (ALIP MAITY)","C000293","LOKNATH ENTERPRISE","MC0001","CONVENIENCE","E0571","PROSENJIT CHATTERJEE","E0337","PALASH GAYEN","E1140","SUROJIT ROY","PSR0022","BISWAJIT HAZRA "
